CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Trans_Amt_Oct12;Trans_Amt_Nov12;Trans_Amt_Dec12;Trans_Amt_Jan13;Trans_Amt_Feb13;Trans_Amt_Mar13;Trans_Count_Oct12;Trans_Count_Nov12;Trans_Count_Dec12;Trans_Count_Jan13;Trans_Count_Feb13;Trans_Count_Mar13
720848733;0;38;M;1;High School;Married;$80K - $120K;Blue;24;4;3;2;13363;1230;315;328;432;259;330;151;9;3;11;6;0;4
708480333;0;65;M;0;Unknown;Single;$40K - $60K;Blue;36;5;2;3;2163;932;302;303;443;416;509;256;12;5;14;9;7;10
826723308;0;58;M;3;College;Married;$120K +;Blue;54;5;1;4;3452;2088;328;242;0;133;179;126;10;5;0;0;4;2
801369258;0;47;F;5;Post-Graduate;Married;$40K - $60K;Blue;41;6;2;2;4466;777;313;242;315;295;290;302;16;10;11;11;8;3
709584483;0;33;F;3;Graduate;Married;Less than $40K;Blue;25;4;1;4;3030;2949;321;302;388;217;254;323;9;7;14;5;5;4
715708308;0;54;F;3;Doctorate;Married;$40K - $60K;Blue;39;3;1;3;2112;1594;355;176;76;220;267;244;6;3;0;9;6;5
779707308;0;35;F;1;Graduate;Married;Less than $40K;Blue;18;5;1;2;7583;1619;305;331;267;304;223;799;15;3;6;9;7;13
711688158;0;47;M;5;Graduate;Single;$120K +;Blue;27;5;3;4;11760;2306;342;178;407;287;154;130;12;3;10;11;9;4
711848658;0;35;M;3;College;Married;$60K - $80K;Blue;17;3;3;2;2259;1776;319;204;258;425;335;249;6;2;9;7;4;3
715855083;0;48;M;4;High School;Married;$80K - $120K;Blue;36;6;2;4;19762;507;343;424;743;259;367;657;13;9;20;7;9;9
778971408;0;36;M;4;Doctorate;Married;$60K - $80K;Blue;17;5;2;4;2803;1848;305;487;427;209;244;296;11;18;13;11;4;7
711648708;0;44;M;3;Graduate;Married;$80K - $120K;Blue;36;3;3;2;25666;756;337;1057;1025;442;527;700;18;9;18;14;12;13
713149683;0;44;F;3;College;Single;Less than $40K;Blue;24;5;1;4;9297;1668;314;272;245;148;166;119;7;8;4;5;3;4
771903033;0;36;F;1;Graduate;Married;Less than $40K;Blue;25;5;1;2;2999;1247;348;179;501;259;160;570;15;3;7;5;3;7
737925558;0;64;M;0;Doctorate;Married;$40K - $60K;Blue;56;3;2;2;4234;1893;308;236;364;137;165;229;11;9;11;7;2;2
803347908;0;34;F;1;Graduate;Single;Less than $40K;Gold;28;4;3;2;15987;0;327;285;321;380;530;484;12;10;14;9;7;13
817285758;0;49;M;4;Graduate;Single;$80K - $120K;Blue;33;5;5;3;16435;0;338;313;376;267;243;184;12;10;15;11;4;4
711480108;0;37;M;4;High School;Married;$60K - $80K;Blue;24;3;1;4;5335;2145;351;290;364;341;173;369;11;9;10;4;4;5
709662708;0;65;M;1;High School;Married;$40K - $60K;Blue;53;3;3;3;3506;1604;344;443;454;277;230;205;13;11;13;11;7;6
709224858;0;53;M;2;Post-Graduate;Married;$80K - $120K;Blue;36;5;1;2;3610;1629;360;325;222;317;342;86;6;13;8;9;3;1
821771508;0;32;M;0;High School;Married;$40K - $60K;Blue;28;5;1;2;3172;2055;357;365;444;263;233;277;9;4;9;8;4;2
712216533;0;44;M;5;Unknown;Single;$80K - $120K;Blue;34;6;2;3;8206;763;344;242;331;251;253;294;14;6;5;9;6;3
710522433;0;65;M;0;Graduate;Married;Less than $40K;Blue;46;3;2;2;2416;1499;293;432;520;346;573;208;9;9;17;7;7;4
779046408;0;60;M;0;Graduate;Married;$40K - $60K;Blue;41;3;2;4;2458;1880;307;131;266;218;190;126;10;0;9;5;3;3
708595158;0;27;F;0;Graduate;Single;Less than $40K;Blue;36;6;1;2;1677;1598;323;417;458;246;629;316;10;12;6;7;2;6
757266933;0;52;M;2;Post-Graduate;Married;$60K - $80K;Blue;45;4;1;4;11819;929;307;461;603;334;575;151;12;12;7;7;6;2
816776283;0;42;M;4;High School;Unknown;$80K - $120K;Gold;37;5;1;2;60880;1797;323;309;31;252;258;361;8;8;0;7;4;3
719904333;0;29;M;0;Graduate;Married;$40K - $60K;Blue;36;3;3;4;1459;590;356;297;377;235;302;662;14;3;8;11;2;14
718264233;0;29;M;0;High School;Married;$40K - $60K;Blue;13;4;1;4;1458;671;345;420;183;206;380;915;11;9;9;11;7;9
784798683;0;38;M;2;High School;Married;$40K - $60K;Blue;32;3;2;2;680;0;356;228;499;327;292;297;9;4;12;8;4;2
710899833;1;36;M;2;Graduate;Married;$40K - $60K;Blue;18;3;1;3;7758;1408;174;159;84;85;41;26;7;4;3;6;3;0
780025908;0;40;F;2;Post-Graduate;Married;Less than $40K;Silver;30;4;2;2;10836;1932;343;219;265;187;176;103;10;2;5;9;3;2
713610033;0;47;M;3;Post-Graduate;Single;$60K - $80K;Blue;36;5;3;3;5062;1996;345;314;167;147;159;182;11;9;8;7;2;3
709364433;0;36;F;3;High School;Married;Unknown;Blue;30;6;2;2;3399;2173;311;303;261;399;144;153;8;5;4;9;4;4
713086908;0;26;M;0;High School;Single;$40K - $60K;Blue;36;5;2;2;2212;1670;308;720;390;207;425;470;8;15;10;6;6;6
709793133;0;43;F;2;Unknown;Single;$40K - $60K;Blue;36;6;1;4;3186;2470;314;326;329;186;149;227;13;9;8;4;2;1
710032608;0;52;F;1;Graduate;Single;Less than $40K;Blue;32;3;1;3;5927;2320;359;263;387;286;83;180;13;6;9;12;2;4
779351208;0;49;M;2;Unknown;Single;$60K - $80K;Blue;34;4;1;4;5176;0;319;352;364;353;298;216;11;9;9;10;10;7
719776608;0;50;M;2;Graduate;Married;$80K - $120K;Blue;37;3;1;3;3126;0;360;223;178;158;242;227;10;9;9;7;1;5
709220583;0;34;M;3;Graduate;Divorced;$80K - $120K;Blue;21;6;4;2;4670;0;351;459;388;336;347;375;11;6;18;9;2;10
719555733;0;53;F;2;Uneducated;Married;Unknown;Blue;36;4;3;3;2162;1592;341;364;417;235;81;298;9;5;12;11;2;3
740852733;0;49;M;3;High School;Married;$80K - $120K;Blue;42;4;1;2;10155;1805;327;414;266;290;122;266;9;11;7;11;5;6
709528308;0;53;M;4;High School;Married;$80K - $120K;Blue;46;4;2;3;15242;1170;341;416;497;184;227;211;13;9;16;7;6;6
715127208;0;48;M;3;Doctorate;Divorced;$120K +;Blue;36;4;3;2;53221;2626;357;355;289;207;305;186;10;7;9;8;7;7
817144458;0;32;F;2;Graduate;Single;Less than $40K;Blue;17;5;1;2;1405;1228;322;596;292;380;420;570;14;16;4;11;7;15
710628783;0;38;M;4;High School;Single;$80K - $120K;Gold;36;6;1;3;63948;1140;312;278;206;166;351;132;9;6;8;16;4;2
772145658;0;43;M;4;Uneducated;Single;$80K - $120K;Blue;32;4;1;3;16043;2036;317;171;332;195;159;220;11;1;4;4;1;7
739594758;1;51;F;2;Graduate;Single;Less than $40K;Blue;44;6;3;2;3181;3118;175;167;171;119;48;138;3;5;3;1;2;2
789198708;0;58;M;3;Graduate;Married;$120K +;Blue;47;3;1;2;27088;0;339;177;202;167;129;121;9;1;3;4;3;4
720953658;0;59;F;0;Graduate;Married;Less than $40K;Blue;36;5;3;4;5688;914;307;356;206;300;407;248;10;6;10;12;7;8
771330558;0;51;M;4;High School;Married;$60K - $80K;Blue;38;5;2;3;10462;1824;364;248;118;257;72;208;9;10;1;6;1;4
714078558;1;62;F;1;High School;Married;$40K - $60K;Blue;53;2;1;1;5249;0;176;242;330;239;111;217;4;9;5;5;3;5
712207683;0;38;M;0;Unknown;Divorced;Less than $40K;Blue;36;3;3;2;5155;684;343;289;347;238;153;185;7;7;11;6;3;3
788826408;0;33;M;1;Uneducated;Married;$120K +;Blue;16;6;1;3;10705;1352;349;365;407;222;370;721;13;13;6;12;5;9
790128033;0;54;M;3;High School;Single;$80K - $120K;Blue;47;3;1;2;16494;1348;341;198;201;220;221;121;8;9;9;8;1;1
718082208;0;37;F;1;Graduate;Married;$40K - $60K;Blue;30;5;3;4;6469;2351;300;265;286;234;283;349;14;13;3;9;2;9
712037358;0;30;M;0;Unknown;Married;$60K - $80K;Blue;23;3;3;2;5146;1773;365;243;195;258;119;329;12;4;11;4;7;7
711711483;0;61;M;0;High School;Married;$80K - $120K;Blue;50;4;1;3;2800;2448;349;411;165;176;250;82;8;9;10;7;4;2
718861458;0;49;M;5;Unknown;Single;$60K - $80K;Blue;36;6;1;2;5159;1532;347;268;407;286;240;278;5;6;12;9;2;3
709426608;0;56;M;1;Doctorate;Married;$60K - $80K;Blue;46;5;2;4;5248;1816;355;293;711;416;351;179;15;2;9;9;8;2
811457058;0;51;F;3;Post-Graduate;Married;Less than $40K;Blue;46;5;3;2;5881;2005;347;369;448;310;221;236;13;5;13;9;4;12
773073558;0;44;F;3;Graduate;Divorced;Less than $40K;Blue;36;6;3;3;1467;896;366;208;449;243;209;256;13;13;10;9;2;7
715937133;0;64;F;1;Uneducated;Married;$40K - $60K;Blue;52;6;2;2;4999;2299;323;285;325;255;169;244;17;9;6;6;6;4
713480583;0;46;F;3;High School;Married;Unknown;Blue;36;5;2;2;4668;0;323;290;240;298;139;322;9;6;4;8;10;10
716383683;0;39;F;2;Post-Graduate;Unknown;Less than $40K;Blue;36;4;3;4;893;0;299;179;309;168;146;237;9;2;4;8;3;2
713693958;0;38;F;1;Uneducated;Single;Less than $40K;Blue;27;6;3;4;8638;0;361;219;290;138;135;152;8;8;5;2;2;4
715443708;0;53;M;1;Uneducated;Married;$120K +;Blue;45;5;1;3;9343;1286;305;247;257;159;285;132;6;7;5;8;2;3
770769483;0;35;M;2;Post-Graduate;Married;$40K - $60K;Blue;21;3;1;3;2256;775;349;293;289;409;273;136;13;7;3;5;3;2
789326808;0;26;M;0;College;Single;$60K - $80K;Blue;15;5;1;2;8267;1720;338;523;313;326;220;197;6;10;9;6;2;4
712105533;0;32;M;2;High School;Single;$40K - $60K;Blue;20;6;3;4;2235;1638;305;618;596;351;638;397;14;13;4;9;6;10
720674133;0;36;M;1;Uneducated;Married;$40K - $60K;Blue;16;5;3;2;3735;2027;327;273;334;251;244;243;10;4;15;8;6;5
779216358;1;48;M;2;College;Married;$80K - $120K;Blue;38;2;2;3;2111;0;177;102;226;100;87;81;3;1;11;1;0;1
717322833;0;55;M;2;Unknown;Single;$80K - $120K;Blue;36;5;2;2;10604;1988;330;440;190;195;229;194;7;5;7;4;3;4
710279508;0;52;M;2;Graduate;Married;$80K - $120K;Blue;42;5;3;2;21782;1006;344;150;435;221;146;241;7;3;12;7;4;2
712168833;0;52;F;1;High School;Married;Less than $40K;Blue;36;6;3;3;2133;1469;368;228;183;193;157;297;10;9;3;7;5;3
780581508;0;58;F;1;Doctorate;Single;$40K - $60K;Silver;47;5;2;4;16677;1590;330;225;193;236;110;316;10;8;5;9;2;3
711957708;0;38;F;2;Graduate;Married;Less than $40K;Blue;36;6;3;4;2717;1591;347;352;96;243;236;790;9;5;2;6;4;7
778782858;0;60;M;1;Graduate;Single;Less than $40K;Blue;48;5;3;3;3980;930;322;1012;1253;481;678;703;16;15;20;14;9;8
712924383;1;55;M;3;Unknown;Single;$60K - $80K;Blue;36;3;2;2;8411;979;177;108;203;182;215;105;4;1;11;1;4;1
709366458;0;43;F;3;College;Married;Less than $40K;Blue;36;3;2;4;2227;1394;341;237;217;630;301;246;18;2;2;9;7;3
796990908;0;35;M;3;Post-Graduate;Single;$80K - $120K;Silver;29;5;3;2;49263;1872;314;305;458;450;391;309;15;5;9;11;9;12
715702758;0;38;F;4;Graduate;Married;Less than $40K;Blue;36;4;3;3;1860;0;301;264;304;330;200;332;8;4;6;9;0;2
788974608;0;48;M;3;Graduate;Unknown;$60K - $80K;Blue;35;5;1;3;2829;2342;317;219;248;311;324;142;12;4;4;13;4;4
714790008;0;38;F;1;Unknown;Single;Less than $40K;Blue;36;3;2;3;3764;0;323;260;410;351;87;141;16;8;18;11;2;2
787438983;0;43;M;3;College;Single;$40K - $60K;Blue;23;6;2;2;4559;1664;356;206;321;202;220;347;9;6;8;7;4;3
713834358;0;36;F;2;Post-Graduate;Married;Less than $40K;Blue;25;5;3;4;4701;1492;365;252;313;230;326;193;10;8;4;4;2;4
710084883;0;34;M;2;College;Married;$80K - $120K;Blue;22;4;2;4;1631;0;359;255;410;246;396;1296;9;6;12;10;10;10
710736558;0;39;F;2;Unknown;Married;Unknown;Blue;36;4;3;4;8096;1474;362;328;313;281;225;285;9;6;8;8;4;6
788915283;0;43;F;2;College;Single;Less than $40K;Blue;29;5;1;2;2304;1589;332;134;214;183;208;202;10;2;7;7;3;7
714916758;0;48;F;2;Uneducated;Married;$40K - $60K;Blue;36;3;3;2;5210;0;357;344;154;156;157;141;14;6;8;6;7;4
789611283;0;44;M;4;Graduate;Married;$40K - $60K;Blue;38;5;2;3;5452;2091;365;291;87;108;245;251;10;9;1;2;3;5
773288958;0;38;M;1;Graduate;Married;$60K - $80K;Blue;31;6;3;3;7475;1473;355;314;228;352;169;174;9;8;4;7;0;2
811721133;0;62;M;1;High School;Married;$40K - $60K;Blue;56;5;3;3;2359;1242;366;374;249;436;301;295;13;11;7;9;4;6
813961233;0;30;M;0;Unknown;Single;$80K - $120K;Blue;25;5;2;2;4237;1676;369;557;454;295;510;280;18;14;19;14;13;10
783020958;0;39;M;3;Unknown;Married;$80K - $120K;Blue;33;6;6;4;18582;794;325;397;347;303;247;217;12;9;8;6;4;7
715764483;0;53;F;3;High School;Unknown;Less than $40K;Blue;37;3;2;4;7202;974;336;350;235;195;166;115;6;8;8;7;4;0
798110358;0;64;F;1;High School;Married;$40K - $60K;Blue;56;4;2;4;740;0;336;302;199;166;158;256;13;5;4;5;4;4
715745508;0;51;F;4;Graduate;Single;Unknown;Blue;34;3;1;2;11221;1279;361;378;0;354;118;353;10;7;0;11;8;9
714350658;0;32;M;1;Graduate;Single;Unknown;Blue;26;6;3;4;18889;1880;312;575;863;413;390;426;13;4;14;11;2;11
826478958;0;52;M;1;College;Married;$80K - $120K;Blue;48;4;3;3;2066;1601;331;237;338;316;230;126;9;11;9;7;3;2
719127558;0;43;M;2;High School;Divorced;$80K - $120K;Blue;31;6;2;4;38786;1075;370;687;689;464;155;650;12;21;11;9;3;9
712454958;0;40;M;5;Graduate;Single;$60K - $80K;Blue;27;6;1;2;2742;1416;320;256;298;198;210;257;8;5;5;11;5;4
718561458;0;54;M;1;High School;Married;$60K - $80K;Blue;36;4;1;4;20050;1225;362;213;110;207;180;234;10;9;2;1;0;4
822984108;0;34;F;4;High School;Single;Less than $40K;Blue;30;4;1;3;3046;2279;345;616;485;347;201;336;15;14;13;9;9;9
719469333;0;33;F;1;High School;Single;Less than $40K;Blue;25;6;3;4;6193;695;318;606;581;390;325;236;14;13;13;10;11;8
720871383;0;36;M;2;Graduate;Married;$80K - $120K;Blue;28;5;3;3;5634;1996;354;408;152;313;309;830;14;9;6;9;2;9
788827308;0;65;M;1;Graduate;Married;Less than $40K;Blue;50;6;2;4;4507;1574;354;268;406;264;279;222;9;3;11;10;3;2
710180958;0;43;M;3;High School;Single;$40K - $60K;Blue;33;5;2;3;3040;2766;362;420;288;249;169;110;8;9;4;6;2;2
778346283;0;53;M;0;Graduate;Married;$120K +;Blue;33;4;3;3;21006;1905;351;238;502;284;410;71;13;10;9;13;10;2
787547208;0;48;F;3;College;Single;Less than $40K;Blue;38;3;3;4;7326;1710;373;234;246;286;507;206;14;14;3;12;12;7
714983283;1;39;F;3;High School;Single;Less than $40K;Blue;36;6;1;3;3651;0;180;159;97;177;68;181;3;5;1;4;1;5
789344358;0;57;F;1;Unknown;Married;Less than $40K;Blue;47;4;1;3;3416;2468;346;335;280;320;144;111;11;12;4;9;2;4
710406633;1;51;F;3;Uneducated;Married;Unknown;Blue;36;3;3;2;3664;0;180;237;218;163;160;210;7;10;5;6;3;0
767653233;0;48;M;3;Graduate;Married;$60K - $80K;Blue;42;6;1;3;6085;930;357;745;265;694;637;456;12;15;3;9;11;9
719461008;0;51;M;2;High School;Married;$60K - $80K;Blue;38;5;3;2;22332;1748;321;245;150;219;162;221;7;1;9;7;2;2
789731433;0;26;F;0;Unknown;Single;Less than $40K;Blue;13;4;2;4;2063;1390;355;494;537;381;292;543;7;11;9;4;6;5
775198608;0;38;F;2;Graduate;Married;Less than $40K;Blue;32;5;3;3;4429;0;352;338;264;355;431;230;8;6;8;7;4;7
717567333;0;35;M;3;Graduate;Married;$60K - $80K;Blue;26;6;3;2;3991;1982;363;356;231;303;214;194;11;1;6;6;7;4
772794108;0;46;F;3;Doctorate;Single;Less than $40K;Blue;36;5;1;4;2201;651;366;713;655;467;491;473;12;11;18;9;4;11
712072908;0;48;M;4;College;Single;$80K - $120K;Blue;36;4;3;2;2852;736;327;230;440;162;51;172;9;9;13;4;1;4
709328733;0;49;F;2;Uneducated;Married;Less than $40K;Blue;37;6;3;3;9723;2459;360;285;226;137;150;100;6;2;4;8;2;2
788107683;0;35;M;4;High School;Married;$40K - $60K;Blue;27;6;2;3;5325;1318;324;354;209;411;214;302;8;11;8;9;0;7
713757633;0;65;F;0;Unknown;Married;$40K - $60K;Blue;56;3;2;4;7427;1303;366;210;415;157;242;206;7;2;13;7;8;5
713279808;0;53;M;2;Unknown;Married;$60K - $80K;Blue;36;6;3;3;5619;1310;322;344;132;286;551;181;8;4;2;9;6;1
712440483;0;54;F;2;Uneducated;Married;Less than $40K;Blue;44;3;1;3;5413;1836;375;256;28;141;280;84;10;17;0;9;4;3
715078383;0;64;F;0;Graduate;Married;Unknown;Blue;36;3;1;3;7646;1010;344;413;416;195;185;114;11;10;11;9;4;2
709214358;0;39;F;3;Graduate;Divorced;Unknown;Blue;30;3;3;2;2420;1422;311;168;308;226;284;65;6;2;6;4;4;2
778399008;0;50;M;0;High School;Married;$80K - $120K;Blue;30;3;4;2;4252;0;328;304;449;219;266;32;9;10;15;5;4;2
811534983;0;54;F;3;Graduate;Married;Less than $40K;Blue;49;5;2;4;2031;1069;370;352;317;285;403;216;16;11;2;9;5;4
719728383;0;38;F;4;Graduate;Married;Unknown;Blue;28;4;1;2;6861;1598;358;200;160;269;349;892;8;9;3;7;2;10
718726833;0;39;M;1;High School;Married;$80K - $120K;Blue;28;4;2;4;3327;0;309;295;193;287;283;298;11;2;9;8;2;4
780605508;0;53;M;1;Unknown;Married;$40K - $60K;Blue;41;5;1;3;2885;1433;373;207;0;176;318;96;11;2;0;5;4;1
719450508;0;53;M;2;High School;Married;$120K +;Blue;41;4;3;3;7272;2037;361;379;560;375;468;190;12;6;15;7;7;9
711213108;0;32;M;1;College;Divorced;$80K - $120K;Blue;36;5;3;4;36595;0;317;413;519;251;253;552;16;10;9;10;4;11
708488208;0;57;F;3;Uneducated;Married;Less than $40K;Blue;47;5;3;3;2515;1922;362;327;334;311;665;232;13;10;13;7;10;5
717206508;0;65;F;0;High School;Married;Less than $40K;Blue;36;3;2;2;2798;1806;334;286;254;248;265;156;8;5;9;7;4;2
821836008;0;57;M;2;Uneducated;Single;$80K - $120K;Blue;53;5;2;4;38131;2099;309;389;59;203;95;178;6;8;0;7;2;3
807244983;0;65;F;0;College;Married;Less than $40K;Blue;56;6;1;2;1346;680;348;499;663;259;271;243;9;9;17;9;4;7
821872758;0;65;M;0;High School;Single;Less than $40K;Silver;56;4;2;4;12609;2838;335;467;355;352;238;374;15;13;4;10;3;4
809959683;0;55;M;2;College;Married;$80K - $120K;Blue;50;4;2;4;19159;2108;352;425;296;252;376;112;11;13;9;14;4;1
715079208;0;54;M;1;College;Married;$80K - $120K;Blue;42;4;1;4;9642;2822;332;326;210;169;271;93;11;9;4;5;4;2
767049258;0;44;M;4;High School;Single;$120K +;Blue;37;5;3;3;8396;1672;324;225;372;192;163;199;10;7;3;5;3;7
709579383;0;58;M;1;Uneducated;Married;$80K - $120K;Blue;50;5;3;2;6978;1148;335;180;0;398;308;141;9;4;0;9;2;2
781923483;0;53;F;1;College;Married;$40K - $60K;Blue;47;3;3;4;2459;1733;360;319;363;249;726;292;15;5;18;11;7;6
718654533;0;33;F;1;High School;Single;Less than $40K;Silver;24;5;2;2;12956;0;369;388;457;380;353;545;12;6;11;9;9;9
716169258;0;47;F;5;Graduate;Married;Less than $40K;Blue;39;3;3;4;7128;1560;327;390;216;271;116;148;11;6;8;11;3;5
713908683;0;51;M;1;Unknown;Single;$80K - $120K;Blue;41;6;2;2;18749;1314;318;247;242;263;180;131;9;9;5;5;3;2
708212658;0;38;F;3;Graduate;Married;Less than $40K;Blue;18;6;3;2;2193;1260;352;191;411;301;302;242;4;13;13;8;7;2
756013833;0;57;M;3;Doctorate;Married;$80K - $120K;Blue;50;3;2;3;4522;1861;313;361;249;398;280;205;9;7;6;11;2;3
719358333;0;36;M;4;Uneducated;Married;$40K - $60K;Blue;28;3;1;4;2157;574;316;160;435;213;264;275;9;4;12;3;2;3
713735508;0;35;M;3;Uneducated;Married;$80K - $120K;Blue;25;3;1;2;11927;675;361;354;547;265;141;318;6;9;7;8;2;4
805259733;0;55;F;2;Unknown;Married;Unknown;Blue;50;6;1;4;11341;0;367;455;404;236;135;134;7;12;10;9;3;5
738749733;0;57;F;4;Doctorate;Married;Unknown;Blue;47;4;3;3;7345;1814;311;208;425;168;97;181;9;3;12;2;2;2
814833408;0;56;M;2;Doctorate;Married;$60K - $80K;Blue;51;3;3;4;6036;1409;336;339;441;330;140;155;12;9;12;5;1;6
719182308;0;38;F;2;High School;Single;Less than $40K;Blue;27;6;1;3;2096;1567;320;275;282;327;170;185;10;6;8;10;8;7
818497758;0;54;F;3;Graduate;Married;Less than $40K;Blue;49;4;1;3;1906;1271;328;215;310;201;157;132;12;7;3;11;2;2
719518308;0;48;M;2;Unknown;Unknown;$80K - $120K;Blue;35;5;2;4;5039;0;359;266;166;239;148;212;8;3;2;3;3;4
709991883;1;53;M;1;Graduate;Married;$80K - $120K;Blue;42;2;1;2;6214;1147;183;214;107;201;83;150;7;6;7;3;6;6
770901258;0;30;F;1;Graduate;Married;Less than $40K;Blue;17;3;1;3;1512;810;376;370;369;208;282;953;9;10;9;7;2;7
711499158;0;47;M;2;Uneducated;Married;$80K - $120K;Silver;38;4;3;4;55590;733;320;642;392;832;380;452;10;16;13;9;5;7
720445533;0;60;F;1;College;Married;Less than $40K;Blue;53;4;3;3;3346;922;323;223;121;260;229;120;8;3;1;5;3;1
809951133;1;54;M;3;College;Single;$120K +;Blue;49;3;2;3;35938;0;183;311;466;330;330;495;5;5;9;2;0;3
714657108;0;37;F;2;Uneducated;Married;Less than $40K;Blue;28;5;2;4;6660;1362;360;329;438;410;256;867;14;8;7;9;2;11
789048858;0;32;F;1;Post-Graduate;Married;Less than $40K;Blue;20;5;2;3;2234;1865;363;434;424;381;337;176;16;18;7;10;4;4
771816408;0;44;F;4;Uneducated;Married;Less than $40K;Blue;33;5;4;2;9671;704;312;611;816;528;159;529;12;9;13;11;7;14
798158808;0;53;F;1;College;Single;$40K - $60K;Blue;47;5;3;2;6605;1479;318;361;481;313;258;286;14;4;10;11;4;4
787685658;0;43;M;2;High School;Divorced;$80K - $120K;Blue;33;4;3;2;3083;1898;371;223;115;347;208;184;9;0;1;10;6;4
720141408;1;49;F;2;Graduate;Single;Less than $40K;Blue;31;5;1;2;5456;951;183;186;262;105;225;135;7;3;7;3;4;3
788699808;0;38;F;4;Unknown;Single;Unknown;Blue;14;4;1;2;4394;0;310;319;185;164;279;281;9;9;10;5;6;4
708216108;0;56;F;1;College;Married;$40K - $60K;Blue;44;5;1;4;4088;1557;355;400;246;336;800;113;10;6;5;9;7;2
715074258;0;26;F;0;Graduate;Single;$40K - $60K;Blue;36;5;3;3;3930;0;318;477;381;249;343;299;8;14;9;4;4;3
771653583;0;58;M;1;High School;Married;$60K - $80K;Blue;46;3;2;4;4188;1147;333;291;1;233;229;189;9;3;0;5;4;4
717374358;0;33;M;1;Unknown;Married;$60K - $80K;Blue;22;3;3;0;3637;1998;310;280;306;225;339;701;10;9;10;10;7;10
720836808;0;35;M;3;High School;Single;$80K - $120K;Blue;28;4;2;2;11521;1147;372;307;438;471;334;338;11;7;14;14;9;13
818701383;0;37;M;3;High School;Married;$60K - $80K;Blue;32;6;2;2;2253;1667;355;202;314;429;143;198;9;9;9;9;5;4
717277833;0;27;F;1;Graduate;Single;Unknown;Blue;13;6;2;4;2339;2080;378;490;242;244;474;466;9;12;10;4;4;6
778137108;0;43;M;4;High School;Single;$80K - $120K;Blue;37;6;1;2;30503;2632;324;443;505;188;248;152;11;9;16;2;2;7
720973833;0;49;M;2;Graduate;Divorced;$60K - $80K;Blue;36;5;3;2;4596;0;333;632;523;433;555;396;14;10;12;8;9;9
768490458;1;49;M;2;Uneducated;Married;$80K - $120K;Blue;43;1;3;3;5701;2637;183;139;238;97;156;148;7;3;11;6;3;2
751487358;0;39;F;3;Graduate;Married;Less than $40K;Blue;32;5;6;3;3221;0;339;352;361;304;227;182;7;4;14;7;4;4
712742808;0;41;F;3;Uneducated;Married;Less than $40K;Blue;29;5;3;3;3022;1142;319;185;340;161;84;95;9;2;2;4;2;2
712820208;0;32;F;0;High School;Divorced;Less than $40K;Blue;36;5;2;4;2699;1609;347;242;542;343;308;359;17;2;12;9;9;7
794649858;0;58;F;1;Uneducated;Married;Less than $40K;Blue;39;3;3;3;2210;1624;314;216;261;195;134;167;12;6;7;5;1;6
755262933;0;56;M;2;Post-Graduate;Married;$60K - $80K;Blue;49;5;3;4;520;0;345;138;334;280;201;148;9;3;9;9;3;5
709541433;0;37;M;2;Graduate;Married;Less than $40K;Blue;36;3;3;4;2041;1687;351;345;231;233;196;199;10;9;10;9;4;3
820622433;0;39;M;1;High School;Married;$120K +;Blue;34;4;2;2;3250;1698;365;247;523;239;267;365;11;8;18;10;6;5
712586583;0;26;F;0;Graduate;Single;$40K - $60K;Blue;13;6;3;4;1643;1101;323;419;514;400;234;262;10;10;14;7;2;7
709816158;0;31;F;1;Unknown;Single;Unknown;Silver;36;4;3;2;36814;0;365;381;473;377;167;420;15;8;6;11;9;11
712196508;1;46;F;3;High School;Single;Unknown;Blue;34;4;3;3;29543;1164;184;165;242;129;228;67;7;5;8;3;3;1
767269908;0;36;M;2;College;Married;$120K +;Blue;29;6;3;2;3158;0;376;395;575;269;226;1132;9;13;10;9;9;13
710927733;0;39;M;1;Unknown;Married;$80K - $120K;Blue;36;6;2;3;2899;1999;379;342;200;359;267;140;6;6;10;8;3;2
711310908;0;53;F;4;College;Married;Less than $40K;Blue;36;4;1;3;2972;2160;345;436;524;392;627;228;10;12;15;9;9;7
788862333;0;38;F;3;Uneducated;Married;Less than $40K;Blue;23;6;2;2;5645;0;323;276;146;229;412;141;9;9;4;4;3;3
713194608;0;37;M;2;Graduate;Married;Less than $40K;Blue;36;6;3;2;2463;1751;328;450;393;339;442;219;11;16;6;11;7;7
793550958;0;47;F;2;Graduate;Married;Less than $40K;Blue;41;5;3;4;398;0;365;271;198;311;168;188;12;4;7;11;3;3
712607583;0;56;M;1;College;Divorced;$80K - $120K;Blue;36;3;3;3;37676;1477;382;285;405;775;327;221;14;9;6;11;2;8
713921058;0;55;F;3;High School;Married;Less than $40K;Blue;48;6;2;2;2897;1601;374;191;147;193;221;211;8;2;7;4;2;2
709183683;0;31;F;0;Uneducated;Single;Less than $40K;Blue;36;4;2;0;5391;0;315;373;262;327;459;235;15;13;7;11;8;2
713407458;0;62;F;0;Graduate;Single;Unknown;Blue;36;5;2;4;2870;2284;374;1170;832;429;618;523;16;13;18;9;10;8
715241583;0;34;M;3;High School;Married;$120K +;Blue;25;3;2;4;23959;2561;329;374;268;457;252;190;8;8;11;8;7;3
